"Дата","Регион","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день"
15.04.2020,Ростовская область,104,0,0,0,6,0
15.04.2020,Рязанская область,116,0,0,0,0,0
15.04.2020,Самарская область,40,0,0,0,0,0
15.04.2020,Санкт-Петербург,929,0,0,0,130,0
15.04.2020,Саратовская область,56,0,0,0,7,0
15.04.2020,Саха (Якутия),33,0,0,0,7,0
15.04.2020,Сахалинская область,12,0,0,0,1,0
15.04.2020,Свердловская область,105,0,0,0,12,0
15.04.2020,Севастополь,8,0,0,0,1,0
15.04.2020,Северная Осетия,52,0,0,0,0,0
15.04.2020,Смоленская область,106,0,0,0,51,0
15.04.2020,Ставропольский край,115,0,0,0,20,0
15.04.2020,Тамбовская область,83,0,0,0,0,0
15.04.2020,Татарстан,107,0,0,0,0,0
15.04.2020,Тверская область,117,0,0,0,42,0
15.04.2020,Томская область,15,0,0,0,0,0
15.04.2020,Тульская область,130,0,0,0,45,0
15.04.2020,Тыва,6,0,0,0,0,0
15.04.2020,Тюменская область,85,0,0,0,18,0
15.04.2020,Удмуртия,27,0,0,0,8,0
15.04.2020,Ульяновская область,104,0,0,0,18,0
15.04.2020,Хабаровский край,77,0,0,0,23,0
15.04.2020,Хакасия,26,0,0,0,6,0
15.04.2020,ХМАО – Югра,71,0,0,0,15,0
15.04.2020,Челябинская область,51,0,0,0,3,0
15.04.2020,Чечня,105,0,0,0,41,0
15.04.2020,Чувашия,78,0,0,0,13,0
15.04.2020,Ямало-Ненецкий АО,73,0,0,0,7,0
15.04.2020,Ярославская область,39,0,0,0,12,0
16.04.2020,Адыгея,43,0,0,0,16,0
16.04.2020,Алтайский край,48,0,0,0,9,0
16.04.2020,Амурская область,9,0,0,0,3,0
16.04.2020,Архангельская область,33,0,0,0,1,0
16.04.2020,Астраханская область,60,0,0,0,13,0
16.04.2020,Башкортостан,191,0,0,0,42,0
16.04.2020,Белгородская область,58,0,0,0,13,0
16.04.2020,Брянская область,201,0,0,0,37,0
16.04.2020,Бурятия,100,0,0,0,8,0
16.04.2020,Владимирская область,159,0,0,0,14,0
16.04.2020,Волгоградская область,58,0,0,0,11,0
16.04.2020,Вологодская область,67,0,0,0,15,0
16.04.2020,Воронежская область,89,0,0,0,14,0
16.04.2020,Дагестан,154,0,0,0,49,0
16.04.2020,Еврейская АО,10,0,0,0,1,0
16.04.2020,Забайкальский край,28,0,0,0,14,0
16.04.2020,Ивановская область,136,0,0,0,15,0
16.04.2020,Ингушетия,153,0,0,0,63,0
16.04.2020,Иркутская область,45,0,0,0,6,0
16.04.2020,Кабардино-Балкария,69,0,0,0,19,0
16.04.2020,Калининградская область,92,0,0,0,8,0
16.04.2020,Калмыкия,36,0,0,0,1,0
16.04.2020,Калужская область,102,0,0,0,28,0
16.04.2020,Камчатский край,21,0,0,0,11,0
16.04.2020,Карачаево-Черкессия,30,0,0,0,7,0
16.04.2020,Карелия,8,0,0,0,1,0
16.04.2020,Кемеровская область,18,0,0,0,3,0
16.04.2020,Кировская область,73,0,0,0,9,0
16.04.2020,Коми,441,0,0,0,39,0
16.04.2020,Костромская область,38,0,0,0,11,0
16.04.2020,Краснодарский край,260,0,0,0,21,0
16.04.2020,Красноярский край,202,0,0,0,60,0
16.04.2020,Крым,37,0,0,0,3,0
16.04.2020,Курганская область,11,0,0,0,1,0
16.04.2020,Курская область,120,0,0,0,31,0
16.04.2020,Ленинградская область,330,0,0,0,32,0
16.04.2020,Липецкая область,96,0,0,0,11,0
16.04.2020,Магаданская область,18,0,0,0,15,0
16.04.2020,Марий Эл,147,0,0,0,29,0
16.04.2020,Мордовия,71,0,0,0,0,0
16.04.2020,Москва,16146,0,0,0,1370,0
16.04.2020,Московская область,3054,0,0,0,467,0
16.04.2020,Мурманская область,306,0,0,0,41,0
16.04.2020,Нижегородская область,404,0,0,0,65,0
16.04.2020,Новгородская область,53,0,0,0,27,0
16.04.2020,Новосибирская область,64,0,0,0,11,0
16.04.2020,Омская область,23,0,0,0,1,0
16.04.2020,Оренбургская область,82,0,0,0,28,0
16.04.2020,Орловская область,73,0,0,0,32,0
16.04.2020,Пензенская область,107,0,0,0,7,0
16.04.2020,Пермский край,132,0,0,0,18,0
16.04.2020,Приморский край,40,0,0,0,4,0
16.04.2020,Псковская область,32,0,0,0,5,0
16.04.2020,Ростовская область,145,0,0,0,41,0
16.04.2020,Рязанская область,154,0,0,0,38,0
16.04.2020,Самарская область,50,0,0,0,10,0
16.04.2020,Санкт-Петербург,1083,0,0,0,154,0
16.04.2020,Саратовская область,70,0,0,0,14,0
16.04.2020,Саха (Якутия),35,0,0,0,2,0
16.04.2020,Сахалинская область,12,0,0,0,0,0
16.04.2020,Свердловская область,111,0,0,0,6,0
16.04.2020,Севастополь,8,0,0,0,0,0
16.04.2020,Северная Осетия,52,0,0,0,0,0
16.04.2020,Смоленская область,132,0,0,0,26,0
16.04.2020,Ставропольский край,143,0,0,0,28,0
16.04.2020,Тамбовская область,133,0,0,0,50,0
16.04.2020,Татарстан,128,0,0,0,21,0
16.04.2020,Тверская область,151,0,0,0,34,0
16.04.2020,Томская область,21,0,0,0,6,0
16.04.2020,Тульская область,174,0,0,0,44,0
16.04.2020,Тыва,8,0,0,0,2,0
16.04.2020,Тюменская область,112,0,0,0,27,0
16.04.2020,Удмуртия,42,0,0,0,15,0
16.04.2020,Ульяновская область,123,0,0,0,19,0
16.04.2020,Хабаровский край,91,0,0,0,14,0
16.04.2020,Хакасия,27,0,0,0,1,0
16.04.2020,ХМАО – Югра,110,0,0,0,39,0
16.04.2020,Челябинская область,53,0,0,0,2,0
16.04.2020,Чечня,108,0,0,0,3,0
16.04.2020,Чувашия,125,0,0,0,47,0
16.04.2020,Ямало-Ненецкий АО,95,0,0,0,22,0
16.04.2020,Ярославская область,62,0,0,0,23,0
17.04.2020,Адыгея,79,0,0,0,36,0
17.04.2020,Алтайский край,53,0,0,0,5,0
17.04.2020,Амурская область,11,0,0,0,2,0
17.04.2020,Архангельская область,34,0,0,0,1,0
17.04.2020,Астраханская область,64,0,0,0,4,0
17.04.2020,Башкортостан,213,0,0,0,22,0
17.04.2020,Белгородская область,70,0,0,0,12,0
17.04.2020,Брянская область,228,0,0,0,27,0
17.04.2020,Бурятия,103,0,0,0,3,0
17.04.2020,Владимирская область,183,0,0,0,24,0
17.04.2020,Волгоградская область,62,0,0,0,4,0
17.04.2020,Вологодская область,77,0,0,0,10,0
17.04.2020,Воронежская область,108,0,0,0,19,0
17.04.2020,Дагестан,213,0,0,0,59,0
17.04.2020,Еврейская АО,16,0,0,0,6,0
17.04.2020,Забайкальский край,30,0,0,0,2,0
17.04.2020,Ивановская область,149,0,0,0,13,0
17.04.2020,Ингушетия,191,0,0,0,38,0
17.04.2020,Иркутская область,47,0,0,0,2,0
17.04.2020,Кабардино-Балкария,92,0,0,0,23,0
17.04.2020,Калининградская область,104,0,0,0,12,0
17.04.2020,Калмыкия,53,0,0,0,17,0
17.04.2020,Калужская область,122,0,0,0,20,0
17.04.2020,Камчатский край,29,0,0,0,8,0
17.04.2020,Карачаево-Черкессия,49,0,0,0,19,0
17.04.2020,Карелия,9,0,0,0,1,0
17.04.2020,Кемеровская область,22,0,0,0,4,0
17.04.2020,Кировская область,91,0,0,0,18,0
17.04.2020,Коми,455,0,0,0,14,0
17.04.2020,Костромская область,47,0,0,0,9,0
17.04.2020,Краснодарский край,290,0,0,0,30,0
17.04.2020,Красноярский край,231,0,0,0,29,0
17.04.2020,Крым,40,0,0,0,3,0
17.04.2020,Курганская область,12,0,0,0,1,0
17.04.2020,Курская область,145,0,0,0,25,0
17.04.2020,Ленинградская область,354,0,0,0,24,0
17.04.2020,Липецкая область,108,0,0,0,12,0
17.04.2020,Магаданская область,18,0,0,0,0,0
17.04.2020,Марий Эл,179,0,0,0,32,0
17.04.2020,Мордовия,136,0,0,0,65,0
17.04.2020,Москва,18105,0,0,0,1959,0
17.04.2020,Московская область,3526,0,0,0,472,0
17.04.2020,Мурманская область,314,0,0,0,8,0
17.04.2020,Нижегородская область,458,0,0,0,54,0
17.04.2020,Новгородская область,74,0,0,0,21,0
17.04.2020,Новосибирская область,76,0,0,0,12,0
17.04.2020,Омская область,26,0,0,0,3,0
17.04.2020,Оренбургская область,120,0,0,0,38,0
17.04.2020,Орловская область,85,0,0,0,12,0
17.04.2020,Пензенская область,119,0,0,0,12,0
17.04.2020,Пермский край,144,0,0,0,12,0
17.04.2020,Приморский край,49,0,0,0,9,0
17.04.2020,Псковская область,37,0,0,0,5,0
17.04.2020,Ростовская область,168,0,0,0,23,0
17.04.2020,Рязанская область,184,0,0,0,30,0
17.04.2020,Самарская область,63,0,0,0,13,0
17.04.2020,Санкт-Петербург,1507,0,0,0,424,0
17.04.2020,Саратовская область,87,0,0,0,17,0
17.04.2020,Саха (Якутия),38,0,0,0,3,0
17.04.2020,Сахалинская область,19,0,0,0,7,0
17.04.2020,Свердловская область,115,0,0,0,4,0
17.04.2020,Севастополь,12,0,0,0,4,0
17.04.2020,Северная Осетия,65,0,0,0,13,0
17.04.2020,Смоленская область,139,0,0,0,7,0
17.04.2020,Ставропольский край,155,0,0,0,12,0
17.04.2020,Тамбовская область,133,0,0,0,0,0
17.04.2020,Татарстан,144,0,0,0,16,0
17.04.2020,Тверская область,188,0,0,0,37,0
17.04.2020,Томская область,21,0,0,0,0,0
17.04.2020,Тульская область,199,0,0,0,25,0
17.04.2020,Тыва,9,0,0,0,1,0
17.04.2020,Тюменская область,146,0,0,0,34,0
17.04.2020,Удмуртия,58,0,0,0,16,0
17.04.2020,Ульяновская область,138,0,0,0,15,0
17.04.2020,Хабаровский край,109,0,0,0,18,0
17.04.2020,Хакасия,38,0,0,0,11,0
17.04.2020,ХМАО – Югра,128,0,0,0,18,0
17.04.2020,Челябинская область,57,0,0,0,4,0
17.04.2020,Чечня,115,0,0,0,7,0
17.04.2020,Чувашия,137,0,0,0,12,0
17.04.2020,Ямало-Ненецкий АО,101,0,0,0,6,0
17.04.2020,Ярославская область,81,0,0,0,19,0
18.04.2020,Адыгея,84,0,0,0,5,0
18.04.2020,Алтайский край,63,0,0,0,10,0
18.04.2020,Амурская область,14,0,0,0,3,0
18.04.2020,Архангельская область,39,0,0,0,5,0
18.04.2020,Астраханская область,99,0,0,0,35,0
18.04.2020,Башкортостан,252,0,0,0,39,0
18.04.2020,Белгородская область,81,0,0,0,11,0
18.04.2020,Брянская область,256,0,0,0,28,0
18.04.2020,Бурятия,112,0,0,0,9,0
18.04.2020,Владимирская область,198,0,0,0,15,0
18.04.2020,Волгоградская область,79,0,0,0,17,0
18.04.2020,Вологодская область,86,0,0,0,9,0
18.04.2020,Воронежская область,130,0,0,0,22,0
18.04.2020,Дагестан,257,0,0,0,44,0
18.04.2020,Еврейская АО,19,0,0,0,3,0
18.04.2020,Забайкальский край,33,0,0,0,3,0
18.04.2020,Ивановская область,164,0,0,0,15,0
18.04.2020,Ингушетия,227,0,0,0,36,0
18.04.2020,Иркутская область,54,0,0,0,7,0
18.04.2020,Кабардино-Балкария,114,0,0,0,22,0
18.04.2020,Калининградская область,115,0,0,0,11,0
18.04.2020,Калмыкия,67,0,0,0,14,0
18.04.2020,Калужская область,151,0,0,0,29,0
18.04.2020,Камчатский край,29,0,0,0,0,0
18.04.2020,Карачаево-Черкессия,50,0,0,0,1,0
18.04.2020,Карелия,15,0,0,0,6,0
18.04.2020,Кемеровская область,26,0,0,0,4,0
18.04.2020,Кировская область,111,0,0,0,20,0
18.04.2020,Коми,474,0,0,0,19,0
18.04.2020,Костромская область,53,0,0,0,6,0
18.04.2020,Краснодарский край,335,0,0,0,45,0
18.04.2020,Красноярский край,276,0,0,0,45,0
18.04.2020,Крым,43,0,0,0,3,0
18.04.2020,Курганская область,13,0,0,0,1,0
18.04.2020,Курская область,170,0,0,0,25,0
18.04.2020,Ленинградская область,388,0,0,0,34,0
18.04.2020,Липецкая область,129,0,0,0,21,0
18.04.2020,Магаданская область,62,0,0,0,44,0
18.04.2020,Марий Эл,219,0,0,0,40,0
18.04.2020,Мордовия,198,0,0,0,62,0
18.04.2020,Москва,20754,0,0,0,2649,0
18.04.2020,Московская область,3954,0,0,0,428,0
18.04.2020,Мурманская область,321,0,0,0,7,0
18.04.2020,Нижегородская область,517,0,0,0,59,0
18.04.2020,Новгородская область,80,0,0,0,6,0
18.04.2020,Новосибирская область,86,0,0,0,10,0
18.04.2020,Омская область,31,0,0,0,5,0
18.04.2020,Оренбургская область,140,0,0,0,20,0
18.04.2020,Орловская область,119,0,0,0,34,0
18.04.2020,Пензенская область,140,0,0,0,21,0
18.04.2020,Пермский край,170,0,0,0,26,0
18.04.2020,Приморский край,67,0,0,0,18,0
18.04.2020,Псковская область,42,0,0,0,5,0
18.04.2020,Ростовская область,197,0,0,0,29,0
18.04.2020,Рязанская область,225,0,0,0,41,0
18.04.2020,Самарская область,64,0,0,0,1,0
18.04.2020,Санкт-Петербург,1646,0,0,0,139,0
18.04.2020,Саратовская область,98,0,0,0,11,0
18.04.2020,Саха (Якутия),47,0,0,0,9,0
18.04.2020,Сахалинская область,19,0,0,0,0,0
18.04.2020,Свердловская область,126,0,0,0,11,0
18.04.2020,Севастополь,12,0,0,0,0,0
18.04.2020,Северная Осетия,94,0,0,0,29,0
18.04.2020,Смоленская область,152,0,0,0,13,0
18.04.2020,Ставропольский край,209,0,0,0,54,0
18.04.2020,Тамбовская область,165,0,0,0,32,0
18.04.2020,Татарстан,160,0,0,0,16,0
18.04.2020,Тверская область,237,0,0,0,49,0
18.04.2020,Томская область,24,0,0,0,3,0
18.04.2020,Тульская область,229,0,0,0,30,0
18.04.2020,Тыва,9,0,0,0,0,0
18.04.2020,Тюменская область,185,0,0,0,39,0
18.04.2020,Удмуртия,62,0,0,0,4,0
18.04.2020,Ульяновская область,157,0,0,0,19,0
18.04.2020,Хабаровский край,147,0,0,0,38,0
18.04.2020,Хакасия,46,0,0,0,8,0
18.04.2020,ХМАО – Югра,161,0,0,0,33,0
18.04.2020,Челябинская область,61,0,0,0,4,0
18.04.2020,Чечня,175,0,0,0,60,0
18.04.2020,Чувашия,164,0,0,0,27,0
18.04.2020,Ямало-Ненецкий АО,106,0,0,0,5,0
18.04.2020,Ярославская область,105,0,0,0,24,0
19.04.2020,Адыгея,91,0,0,0,7,0
19.04.2020,Алтайский край,72,0,0,0,9,0
19.04.2020,Амурская область,16,0,0,0,2,0
19.04.2020,Архангельская область,107,0,0,0,68,0
